country_name,country_code,year,gdp_current_usd,population,rd_expenditure_percent_gdp,education_expenditure_percent_gdp,internet_users_percent,gdp_per_capita_current_usd
Afghanistan,AFG,2016,18116572395.0772,34700612.0,,4.5439600944519,11.0,522.082215583898
Afghanistan,AFG,2017,18753456497.8159,35688935.0,,4.34319019317627,13.5,525.469770891619
Afghanistan,AFG,2018,18053222687.4126,36743039.0,,,16.79999924,491.337221382603
Afghanistan,AFG,2019,18799444490.1128,37856121.0,,,17.60000038,496.6025042585
Afghanistan,AFG,2020,19955929052.1496,39068979.0,,,17.04850006,510.787063366811
Afghanistan,AFG,2021,14259995441.0759,40000412.0,,,16.51429939,356.496214115892
Afghanistan,AFG,2022,14497243872.1337,40578842.0,,,15.86629963,357.261152798144
Afghanistan,AFG,2023,17152234636.8715,41454761.0,,,15.92840004,413.757894705303
Afghanistan,AFG,2024,,42647492.0,,,16.09499931,
Afghanistan,AFG,2025,,,,,,
Albania,ALB,2016,11988668784.6628,2689469.0,,3.91997003555298,59.59999847,4457.63412207495
Albania,ALB,2017,13258268435.6048,2648285.0,,3.54673004150391,62.40000153,5006.36012951959
Albania,ALB,2018,15379508329.7568,2607733.0,,3.08201370407389,65.40000153,5897.65452588774
Albania,ALB,2019,15585111614.0376,2567801.0,,3.8701798915863,68.5503911218006,6069.43903131027
Albania,ALB,2020,15241458744.5927,2528480.0,,3.32505011558533,72.23767711,6027.91350716348
Albania,ALB,2021,18031989573.0294,2489762.0,0.18998,3.00555992126465,79.32371752,7242.45513146613
Albania,ALB,2022,19017247013.8821,2451636.0,0.19997,2.72977995872498,82.61367544,7756.96188744253
Albania,ALB,2023,23491242727.4082,2414095.0,,3.09153008460998,83.13559161,9730.86921906893
Albania,ALB,2024,27046429296.6673,2377128.0,,,85.86389923,11377.7757431099
Albania,ALB,2025,,,,,,
Algeria,DZA,2016,180763839522.151,40850721.0,,6.50210843472458,42.94549942,4424.98529027556
Algeria,DZA,2017,189880896903.073,41689299.0,0.47865,5.73482350888796,47.69110107,4554.66753957828
Algeria,DZA,2018,194554483655.528,42505035.0,,5.8127512720176,49.0384680793271,4577.21029180491
Algeria,DZA,2019,193459662090.677,43294546.0,,5.57536563446523,55.79069901,4468.45341883656
Algeria,DZA,2020,164873415325.201,44042091.0,,6.19391724496515,63.47269821,3743.5419522929
Algeria,DZA,2021,186231205262.082,44761099.0,,5.51403281769924,72.21240234,4160.55926736925
Algeria,DZA,2022,225581644702.568,45477389.0,,4.74924673000603,74.78150177,4960.30334332888
Algeria,DZA,2023,247923887214.655,46164219.0,0.37787,5.61015717726636,76.19760132,5370.477235078
Algeria,DZA,2024,269322281664.773,46814308.0,0.44395,8.97772026062012,77.4178009,5752.99076651465
Algeria,DZA,2025,,,,,,
American Samoa,ASM,2016,671000000.0,52245.0,,,,12843.3342903627
American Samoa,ASM,2017,612000000.0,51586.0,,,,11863.6839452565
American Samoa,ASM,2018,639000000.0,50908.0,,,,12552.0546868861
American Samoa,ASM,2019,647000000.0,50209.0,,,,12886.1359517218
American Samoa,ASM,2020,721000000.0,49761.0,,,,14489.2586563775
American Samoa,ASM,2021,750000000.0,49225.0,,,,15236.1604875571
American Samoa,ASM,2022,871000000.0,48342.0,,,,18017.4589383973
American Samoa,ASM,2023,,47521.0,,,,
American Samoa,ASM,2024,,46765.0,,,,
American Samoa,ASM,2025,,,,,,
Andorra,AND,2016,2896611878.6258,72181.0,,3.23707008361816,89.69999695,40129.8385811474
Andorra,AND,2017,3000160414.63795,73763.0,,3.21708989143372,91.5674670273926,40672.9717424447
Andorra,AND,2018,3218418631.67579,75162.0,,3.2467200756073,93.5,42819.7577456133
Andorra,AND,2019,3155150255.91195,76474.0,,3.15060997009277,90.71869659,41257.816459345
Andorra,AND,2020,2891002460.29153,77380.0,,2.63213046553066,93.20570374,37361.1070081615
Andorra,AND,2021,3324648075.56293,78364.0,,2.381921736037,93.89749908,42425.7066454357
Andorra,AND,2022,3380611694.73392,79705.0,0.15818,2.64727997779846,94.05169678,42414.0479861228
Andorra,AND,2023,3785065524.84754,80856.0,,1.89867997169495,94.21499634,46812.4261013102
Andorra,AND,2024,4039842405.48117,81938.0,,,94.39759827,49303.6491674336
Andorra,AND,2025,,,,,,
Angola,AGO,2016,59878249719.3279,29183070.0,0.03229,2.75493664582725,23.20000076,2051.81462126253
Angola,AGO,2017,84376935689.3366,30234839.0,,2.46687881104886,26.0,2790.71886869768
Angola,AGO,2018,89512794227.495,31297155.0,,2.18351298946275,29.0,2860.0936483682
Angola,AGO,2019,80734428592.5368,32375632.0,,2.07306438181603,32.12939835,2493.67884440177
Angola,AGO,2020,58852456453.8769,33451132.0,,2.66744733689285,33.32089996,1759.35619918264
Angola,AGO,2021,79559543805.2963,34532429.0,,2.29719689513241,34.55649948,2303.90812662776
Angola,AGO,2022,131212208930.344,35635029.0,,2.38535898416633,35.83800125,3682.1131513698
Angola,AGO,2023,107167747140.127,36749906.0,,2.51273663315785,37.88589859,2916.13663284275
Angola,AGO,2024,100998916781.079,37885849.0,,,40.70479965,2665.87444776753
Angola,AGO,2025,,,,,,
Antigua and Barbuda,ATG,2016,1489603703.7037,89969.0,,2.17149931504636,70.27159882,16556.8551801588
Antigua and Barbuda,ATG,2017,1534855555.55556,90468.0,,2.28158315038897,70.54419708,16965.7288273816
Antigua and Barbuda,ATG,2018,1661529629.62963,90926.0,,2.26922708436893,70.81790161,18273.4270684912
Antigua and Barbuda,ATG,2019,1726448148.14815,91364.0,,3.35725653382563,71.09259796,18896.3721832248
Antigua and Barbuda,ATG,2020,1411637037.03704,91846.0,,3.0051830460864,71.36840057,15369.6082250401
Antigua and Barbuda,ATG,2021,1602125925.92593,92349.0,,2.50897393198865,71.64530182,17348.6006987182
Antigua and Barbuda,ATG,2022,1866566666.66667,92840.0,,2.50368755552383,71.9233017,20105.1989085164
Antigua and Barbuda,ATG,2023,2005785185.18518,93316.0,,3.10505161832136,72.12409973,21494.5474000727
Antigua and Barbuda,ATG,2024,2207622874.07407,93772.0,,,72.73040009,23542.4526945578
Antigua and Barbuda,ATG,2025,,,,,,
Argentina,ARG,2016,557532320662.955,43900313.0,0.55815,5.54548978805542,70.9689808206024,12699.9623137756
Argentina,ARG,2017,643628393281.364,44288894.0,0.55632,5.45432996749878,74.2949068657957,14532.5009308511
Argentina,ARG,2018,524819892360.176,44654882.0,0.4883,4.87773990631104,77.7,11752.7998922979
Argentina,ARG,2019,447754683615.225,44973465.0,0.47813,4.77165985107422,79.9469520347551,9955.97478680428
Argentina,ARG,2020,385740508436.965,45191965.0,0.54126,5.27689981460571,85.51438646,8535.59938004389
Argentina,ARG,2021,486564085480.036,45312281.0,0.5236,4.65393018722534,87.15070683,10738.0179223384
Argentina,ARG,2022,633993756301.08,45407904.0,0.54951,4.79263019561768,88.37535691,13962.1894087223
Argentina,ARG,2023,649461687959.174,45538401.0,0.60111,5.00324010848999,89.22897166,14261.8465667948
Argentina,ARG,2024,638365455340.04,45696159.0,,,89.66715228,13969.7836603737
Argentina,ARG,2025,,,,,,
Armenia,ARM,2016,10546136235.5219,2992300.0,0.23305,2.75812005996704,64.3460297653742,3524.42476874707
Armenia,ARM,2017,11527458709.0158,2979400.0,0.22788,2.70759010314941,64.7448843250726,3869.05373867752
Armenia,ARM,2018,12457940694.7395,2969000.0,0.18876,2.11331180512289,68.2450522610271,4196.00562301769
Armenia,ARM,2019,13619290539.2116,2962500.0,0.17854,2.15984239839771,66.5439496866159,4597.22887399548
Armenia,ARM,2020,12641698583.2152,2961500.0,0.2092,2.70555996894836,76.50770055,4268.68093304583
Armenia,ARM,2021,13878908628.9378,2962300.0,0.20557,2.76784992218018,78.61225758,4685.17997128509
Armenia,ARM,2022,19513506553.1251,2969200.0,0.20955,2.4918999671936,77.02767465,6571.97445545099
Armenia,ARM,2023,24185982215.6543,2964300.0,0.1821,2.43869996070862,79.99663036,8159.08720967996
Armenia,ARM,2024,25955275380.0321,3033500.0,0.2861,,81.33930206,8556.21406956719
Armenia,ARM,2025,,,,,,
Aruba,ABW,2016,2983637430.1676,108727.0,,5.49136018753052,93.542453865048,27441.5502144601
Aruba,ABW,2017,3092427932.96089,108735.0,,4.45581996127504,97.17,28440.0416881491
Aruba,ABW,2018,3276187709.49721,108908.0,,4.54876355243615,,30082.1584226798
Aruba,ABW,2019,3346623191.45988,109203.0,,4.43503686776957,,30645.8906024548
Aruba,ABW,2020,2471419181.71957,108587.0,,,,22759.8071750722
Aruba,ABW,2021,2880902798.92288,107700.0,,3.61855755636695,,26749.3296093118
Aruba,ABW,2022,3324034443.26581,107310.0,,,,30975.9989121779
Aruba,ABW,2023,3834729616.12027,107359.0,,,,35718.7531191634
Aruba,ABW,2024,4265650673.00236,107995.0,,,,39498.5941293797
Aruba,ABW,2025,,,,,,
Australia,AUS,2016,1211588128417.61,24190907.0,,,86.54000092,50084.4440606385
Australia,AUS,2017,1330890554614.09,24592588.0,1.88102,,86.5450488476768,54117.547718609
Australia,AUS,2018,1433144978761.67,24963258.0,,,90.0082016,57410.1737346009
Australia,AUS,2019,1398349602956.35,25334826.0,1.82826,,93.60990143,55194.7585097428
Australia,AUS,2020,1333336461648.09,25649248.0,,5.38625001907349,94.6934967,51983.4523666382
Australia,AUS,2021,1560617493202.69,25685412.0,1.85783,5.34109020233154,96.97219849,60758.9044397144
Australia,AUS,2022,1695627535475.8,26018721.0,,5.05915021896362,96.11940002,65169.5191118657
Australia,AUS,2023,1734451264655.6,26659922.0,,,96.1160965,65058.3773146674
Australia,AUS,2024,1757022451652.83,27196812.0,,,96.13140106,64603.9856308464
Australia,AUS,2025,,,,,,
Austria,AUT,2016,393687359770.273,8736668.0,3.13356,5.50954008102417,84.3237425711653,45061.4993920192
Austria,AUT,2017,414926138132.691,8797566.0,3.07376,5.40181016921997,87.9355865856062,47163.7425775142
Austria,AUT,2018,452582294972.775,8840521.0,3.10828,5.25437021255493,87.4791372262556,51194.0749841299
Austria,AUT,2019,442983642371.842,8879920.0,3.14405,5.23678016662598,87.7522047870069,49885.9947355204
Austria,AUT,2020,434397601557.696,8916864.0,3.20758,5.57961988449097,87.52942813,48716.4098900349
Austria,AUT,2021,480466363176.806,8955797.0,3.25565,5.48071002960205,92.52915104,53648.6437976214
Austria,AUT,2022,473221298968.216,9041851.0,3.17775,5.27749013900757,93.61409139,52336.7725223758
Austria,AUT,2023,516670509628.876,9131761.0,3.25517,,95.33467117,56579.504175468
Austria,AUT,2024,534790720466.822,9177982.0,,,94.91974877,58268.8787651601
Austria,AUT,2025,,,,,91.92573373,
Azerbaijan,AZE,2016,37866996882.9157,9757812.0,0.20637,2.90340995788574,78.2,3880.6852276838
Azerbaijan,AZE,2017,40866627351.9817,9854033.0,0.18468,2.4738199710846,79.0,4147.1981423222
Azerbaijan,AZE,2018,47112470051.7701,9939771.0,0.18416,2.45543003082275,79.7999954887896,4739.7943123408
Azerbaijan,AZE,2019,48174235294.1176,10024283.0,0.20013,3.1764600276947,81.0999990651547,4805.75371765917
Azerbaijan,AZE,2020,42693000000.0,10093121.0,0.2239,4.33204984664917,84.59999573,4229.91064904503
Azerbaijan,AZE,2021,54825411764.7059,10137750.0,0.20836,3.7020800113678,85.99998954,5408.04535175023
Azerbaijan,AZE,2022,78807470588.2353,10141756.0,0.1513,3.04689002037048,88.0,7770.594223351
Azerbaijan,AZE,2023,72428470588.2353,10153958.0,0.1816,3.66036009788513,89.0,7133.02838048328
Azerbaijan,AZE,2024,74315882352.9412,10202830.0,0.20778,,90.43979645,7283.8499076179
Azerbaijan,AZE,2025,,,,,90.80000181,
"Bahamas, The",BHS,2016,11880900000.0,388055.0,,2.58786212973921,80.0,30616.5363157284
"Bahamas, The",BHS,2017,12446900000.0,390485.0,,2.69510162053495,80.59999847,31875.4881749619
"Bahamas, The",BHS,2018,12819200000.0,392717.0,,2.49264112462151,83.0,32642.3353203452
"Bahamas, The",BHS,2019,13277000000.0,394675.0,,2.62573176503127,90.69329834,33640.3369861278
"Bahamas, The",BHS,2020,10363200000.0,395863.0,,3.7125229961238,92.4437027,26178.7537607708
"Bahamas, The",BHS,2021,12037000000.0,396373.0,,3.04890655208507,92.34980011,30367.8605757708
"Bahamas, The",BHS,2022,13896800000.0,397538.0,,2.62367021406169,92.2559967,34957.1613279737
"Bahamas, The",BHS,2023,15271300000.0,399440.0,,2.74191570247934,92.38729858,38231.774484278
"Bahamas, The",BHS,2024,15832800000.0,401283.0,,,92.47270203,39455.4466548546
"Bahamas, The",BHS,2025,,,,,,
Bahrain,BHR,2016,33884680851.0638,1423726.0,,2.80248290251154,97.9999807024146,23800.001440631
Bahrain,BHR,2017,37204813829.7872,1501116.0,,2.21637010574341,95.8781357543453,24784.7693514607
Bahrain,BHR,2018,39567978723.4043,1503091.0,,2.38893976833662,98.6446725799886,26324.4066549559
Bahrain,BHR,2019,40446808510.6383,1483756.0,,2.11146982812491,99.7015043807778,27259.7438599327
Bahrain,BHR,2020,35837632978.7234,1472204.0,,2.05801907522052,99.67103159,24342.8444554718
Bahrain,BHR,2021,40840212765.9574,1504365.0,,1.85115940115918,100.0,27147.8083882286
Bahrain,BHR,2022,46458191489.3617,1524693.0,,1.71192127094005,100.0,30470.5219276023
Bahrain,BHR,2023,46192260638.2979,1577059.0,,1.88778167912993,100.0,29290.1284215098
Bahrain,BHR,2024,47109734308.5106,1588670.0,0.19327,,100.0,29653.5682731534
Bahrain,BHR,2025,,,,,,
Bangladesh,BGD,2016,265224515675.034,160811932.0,,1.28183996677399,16.89909935,1649.28380858601
Bangladesh,BGD,2017,293732446624.596,162186147.0,,2.11342875356648,21.5,1811.08221668646
Bangladesh,BGD,2018,321362752441.78,163523103.0,,2.09477473545666,25.56509972,1965.24372731467
Bangladesh,BGD,2019,351231654603.692,164913055.0,,1.13094997406006,30.38310051,2129.79896954606
Bangladesh,BGD,2020,373979442362.193,166298024.0,,2.13974351741877,36.10910034,2248.85078828233
Bangladesh,BGD,2021,416271647911.014,167658854.0,,2.17090882504654,38.91744466,2482.84917843357
Bangladesh,BGD,2022,460131689083.083,169384897.0,,2.08538657806243,41.61650085,2716.48592780431
Bangladesh,BGD,2023,437415333018.291,171466990.0,,2.16213826344701,44.50274195,2551.01773827307
Bangladesh,BGD,2024,450119432068.852,173562364.0,,2.0343847791384,53.42171316,2593.41611680774
Bangladesh,BGD,2025,,,,,,
Barbados,BRB,2016,5674600000.0,279598.0,,4.19719982147217,71.57299805,20295.5672072046
Barbados,BRB,2017,5683150000.0,280171.0,,3.956209897995,71.14849854,20284.5762052461
Barbados,BRB,2018,6001950000.0,280711.0,,5.40447825597088,70.72650146,21381.2426303209
Barbados,BRB,2019,6161850000.0,281207.0,,3.72228002548218,70.30709839,21912.1501242857
Barbados,BRB,2020,5407050000.0,281698.0,,3.86529994010925,69.89009857,19194.4919736739
Barbados,BRB,2021,5947550000.0,282147.0,,4.49793004989624,69.4756012,21079.6145271791
Barbados,BRB,2022,6884900000.0,282318.0,,4.14000988006592,69.06359863,24387.0387293761
Barbados,BRB,2023,7223250000.0,282336.0,,3.7754499912262,69.67510223,25583.878782727
Barbados,BRB,2024,7498050000.0,282467.0,,3.55593188106322,70.36470032,26544.8707282621
Barbados,BRB,2025,,,,,,
Belarus,BLR,2016,47723545321.259,9469379.0,0.50063,4.94654989242554,71.1130457603832,5039.77560949445
Belarus,BLR,2017,54725405751.1559,9458989.0,0.58411,4.79500007629395,74.4364454136036,5785.54491935194
Belarus,BLR,2018,60031026576.26,9438785.0,0.60443,4.83656978607178,79.1298866919307,6360.037502312
Belarus,BLR,2019,64410170653.4569,9419758.0,0.57733,4.97948980331421,82.7891520910901,6837.77339645635
Belarus,BLR,2020,61371673344.7424,9379952.0,0.53901,4.86263990402222,85.08791245,6542.85579976768
Belarus,BLR,2021,69673747131.87,9302585.0,0.45981,4.60641002655029,86.88841196,7489.71894713888
Belarus,BLR,2022,73775179924.603,9228071.0,0.47477,4.62823009490967,89.50733148,7994.64806074889
Belarus,BLR,2023,72478760370.4258,9178298.0,0.57348,4.90902996063232,91.51249979,7896.75388295584
Belarus,BLR,2024,75961865471.9129,9132629.0,0.5872,5.04593992233276,94.26182128,8317.63399913792
Belarus,BLR,2025,,,,,,
Belgium,BEL,2016,474271566739.729,11331422.0,2.53291,6.48613023757935,86.5164766644457,41854.5498296444
Belgium,BEL,2017,500908767351.53,11375158.0,2.67654,6.44915008544922,87.6796808175598,44035.3239358548
Belgium,BEL,2018,542638913427.921,11427054.0,2.86365,6.38883018493652,88.6473429951691,47487.2100392561
Belgium,BEL,2019,536726344405.489,11488980.0,3.15154,6.32381010055542,90.275428012141,46716.6227467964
Belgium,BEL,2020,529694473501.791,11538604.0,3.36823,6.75470018386841,91.52641629,45906.2875805246
Belgium,BEL,2021,598522422241.851,11586195.0,3.40589,6.38081979751587,92.78867618,51658.238294958
Belgium,BEL,2022,591085783326.267,11680210.0,3.19592,6.27611017227173,94.00783071,50605.7496677086
Belgium,BEL,2023,651330595110.011,11779946.0,3.27235,,94.62625074,55291.4754541329
Belgium,BEL,2024,671370081636.406,11858610.0,,,95.77579144,56614.5679499036
Belgium,BEL,2025,,,,,,
Belize,BLZ,2016,2239604950.0,364705.0,,5.72603988647461,44.57569885,6140.86713919469
Belize,BLZ,2017,2266028250.0,373202.0,,5.95071983337402,48.8771019,6071.85451846453
Belize,BLZ,2018,2285915050.0,380226.0,,6.12779998779297,53.59360123,6011.99036888587
Belize,BLZ,2019,2381187850.0,385829.0,,5.96377992630005,58.76520157,6171.61449761423
Belize,BLZ,2020,2047284600.0,390812.0,,5.21301984786987,64.43589783,5238.54078175696
Belize,BLZ,2021,2428606250.0,395346.0,,5.96298980712891,70.65370178,6142.98930557031
Belize,BLZ,2022,2846604350.0,402733.0,,4.60415983200073,69.98329926,7068.21728043145
Belize,BLZ,2023,3052362650.0,411106.0,,4.23143005371094,70.18720245,7424.75821321022
Belize,BLZ,2024,3203631800.0,417072.0,,4.62276317232973,80.00582262,7681.24400583113
Belize,BLZ,2025,,,,,,
Benin,BEN,2016,11821065853.3838,11697842.0,,2.89910006523132,14.5,1010.5338961993
Benin,BEN,2017,12701655836.9467,12039780.0,,3.53558993339539,18.7,1054.97408066814
Benin,BEN,2018,14262408089.9261,12383347.0,,2.93161988258362,19.0,1151.7409703472
Benin,BEN,2019,14391686313.4641,12726755.0,,2.73204741460628,20.50099945,1130.82135339795
Benin,BEN,2020,15686741883.934,13070169.0,,2.89898431911618,22.12059975,1200.19426557789
Benin,BEN,2021,17687623530.3355,13413417.0,,3.09692638090381,28.20470047,1318.65158075198
Benin,BEN,2022,17425405090.862,13759501.0,,3.0972642678305,30.53730011,1266.42711031904
Benin,BEN,2023,19673291004.1444,14111034.0,,3.22974322056608,32.39400101,1394.17784721831
Benin,BEN,2024,21482643706.4249,14462724.0,,,33.98379898,1485.38018885134
Benin,BEN,2025,,,,,,
Bermuda,BMU,2016,6899911000.0,63449.0,,2.03905874199287,98.0,108747.356144305
Bermuda,BMU,2017,7142316000.0,63578.0,,1.32495999336243,98.37,112339.425587467
Bermuda,BMU,2018,7225977000.0,63831.0,0.22851,1.93595466792564,,113204.82210838
Bermuda,BMU,2019,7423465000.0,64107.0,0.26451,1.92679827239971,,115798.040775578
Bermuda,BMU,2020,6887364000.0,64382.0,0.22546,1.74834797496856,,106976.546239632
Bermuda,BMU,2021,7290037000.0,64648.0,,1.94565325816336,,112765.08167306
Bermuda,BMU,2022,7874381000.0,64749.0,,1.77583338857166,,121613.939983629
Bermuda,BMU,2023,8579242000.0,64698.0,,1.86510440752276,,132604.439086216
Bermuda,BMU,2024,9233600000.0,64636.0,,,,142855.374713782
Bermuda,BMU,2025,,,,,,
Bhutan,BTN,2016,2357504760.78592,747866.0,,6.4044599533081,46.50320053,3152.30905106786
Bhutan,BTN,2017,2591358009.20276,754335.0,,6.61724996566772,54.33549881,3435.28804735662
Bhutan,BTN,2018,2583335721.85904,759759.0,,6.47810983657837,63.48680115,3400.20417245342
Bhutan,BTN,2019,2735683570.46155,764824.0,,4.50982783818663,74.17939758,3576.87987100503
Bhutan,BTN,2020,2457604333.90927,770006.0,,5.46991778261464,76.85079956,3191.66906999331
Bhutan,BTN,2021,2768802960.11204,775442.0,,6.5983860642268,85.63688389,3570.61257980872
Bhutan,BTN,2022,2898227743.75576,780914.0,,7.46981980280053,88.35620117,3711.32767981591
Bhutan,BTN,2023,3012896789.24928,786385.0,0.10787,5.84518003463745,90.02140045,3831.32535494609
Bhutan,BTN,2024,,791524.0,0.09979,,91.27739716,
Bhutan,BTN,2025,,,,,,
Bolivia,BOL,2016,33941126193.9219,11180020.0,,8.15062046051025,39.69749832,3035.87347732132
Bolivia,BOL,2017,45927439594.7902,11344587.0,0.07627,8.09722995758057,43.83229828,4048.40119739839
Bolivia,BOL,2018,48414038842.2576,11508368.0,,8.01585960388184,44.2861422024283,4206.8552936661
Bolivia,BOL,2019,49056643589.0014,11671386.0,0.06643,8.09103012084961,47.4748191121692,4203.15492855788
Bolivia,BOL,2020,42313784081.042,11816299.0,,8.43710994720459,59.94010155,3580.96761778303
Bolivia,BOL,2021,47877892402.3155,11937360.0,0.06308,7.96216011047363,65.9773785,4010.76053686204
Bolivia,BOL,2022,50959081953.6903,12077154.0,,7.57551002502441,72.62270355,4219.46113742445
Bolivia,BOL,2023,52340206946.4544,12244159.0,,7.89381980895996,77.30039978,4274.70820547613
Bolivia,BOL,2024,54881327452.9667,12413315.0,,7.53980016708374,79.70469666,4421.16609889999
Bolivia,BOL,2025,,,,,,
Bosnia and Herzegovina,BIH,2016,17116926553.8513,3473003.0,0.21337,4.26451015472412,60.2565354318987,4928.5665903114
Bosnia and Herzegovina,BIH,2017,18326373135.6099,3428682.0,0.1978,2.83868424239217,64.8920205128383,5345.01978766473
Bosnia and Herzegovina,BIH,2018,20484058033.1144,3387000.0,0.19199,3.89297008514404,70.1201350394885,6047.84707207392
Bosnia and Herzegovina,BIH,2019,20482608984.3316,3345533.0,0.19001,4.04449987411499,69.9463476317266,6122.37541352353
Bosnia and Herzegovina,BIH,2020,20226038369.9191,3299349.0,0.20325,3.01954088371123,73.21175294,6130.31187968266
Bosnia and Herzegovina,BIH,2021,23672712121.2671,3244907.0,0.19035,4.13622999191284,75.67620138,7295.34378682258
Bosnia and Herzegovina,BIH,2022,24534663636.1778,3204802.0,0.18743,2.97012986426524,78.8455371,7655.59421024383
Bosnia and Herzegovina,BIH,2023,27592361498.4057,3185073.0,0.18853,3.24564826597779,83.3771539,8663.02326458629
Bosnia and Herzegovina,BIH,2024,29613572022.8993,3164253.0,0.21437,,86.10091103,9358.78768951134
Bosnia and Herzegovina,BIH,2025,,,,,,
Botswana,BWA,2016,15082637184.0496,2234776.0,,8.73589296358928,41.16859818,6749.05994339013
Botswana,BWA,2017,16105155856.7708,2266747.0,,7.80924443947392,43.57640076,7104.96401088027
Botswana,BWA,2018,17031943186.1353,2299141.0,,7.9053860532971,46.12509918,7407.95940141786
Botswana,BWA,2019,16725908148.5481,2332083.0,,8.3989966033446,48.82279968,7172.08956480028
Botswana,BWA,2020,14960251607.8135,2365894.0,,8.05833660991541,51.67819977,6323.2974967659
Botswana,BWA,2021,18750182236.2211,2401441.0,,,54.70069885,7807.88794570471
Botswana,BWA,2022,20321150599.1523,2439892.0,,,57.9,8328.7090572666
Botswana,BWA,2023,19411266967.1044,2480244.0,,,,7826.35376483298
Botswana,BWA,2024,19402063512.9066,2521139.0,,,57.45950036,7695.75319445165
Botswana,BWA,2025,,,,,,
Brazil,BRA,2016,1795693265999.04,203218114.0,1.19584,6.31403017044067,60.8725400681261,8836.28546025694
Brazil,BRA,2017,2063514688805.78,204703445.0,1.1175,6.32047986984253,67.4712845236305,10080.5078722821
Brazil,BRA,2018,1916933708352.71,206107261.0,1.15016,6.08851003646851,70.4342825404361,9300.66072904004
Brazil,BRA,2019,1873288158838.63,207455459.0,1.15115,5.96346998214722,73.9124399133589,9029.83304401079
Brazil,BRA,2020,1476107292151.95,208660842.0,1.21907,5.7714900970459,81.34269353,7074.19407495707
Brazil,BRA,2021,1670647464062.96,209550294.0,1.13371,5.4969801902771,80.68989314,7972.53696080695
Brazil,BRA,2022,1951923832083.87,210306415.0,1.18873,5.61920976638794,80.52775094,9281.33282136864
Brazil,BRA,2023,2191131869706.02,211140729.0,1.1938,,84.15060238,10377.5897719195
Brazil,BRA,2024,2185821648943.86,211998573.0,,,84.46347227,10310.5488778166
Brazil,BRA,2025,,,,,,
British Virgin Islands,VGB,2016,,33878.0,,3.25467711875258,77.7014296797074,
British Virgin Islands,VGB,2017,,32699.0,,2.4570894097885,77.7042682926829,
British Virgin Islands,VGB,2018,,34657.0,,2.42556060278319,,
British Virgin Islands,VGB,2019,,36395.0,,2.500967871937,,
British Virgin Islands,VGB,2020,,37135.0,,2.70539282589676,,
British Virgin Islands,VGB,2021,,37809.0,,3.0245532067775,,
British Virgin Islands,VGB,2022,,38319.0,,2.48401807300907,,
British Virgin Islands,VGB,2023,,38985.0,,3.17283855528435,,
British Virgin Islands,VGB,2024,,39471.0,,,,
British Virgin Islands,VGB,2025,,,,,,
Brunei Darussalam,BRN,2016,11400266044.6651,427564.0,,4.42539978027344,90.0,26663.2972950602
Brunei Darussalam,BRN,2017,12128168045.1245,432772.0,,,94.86669922,28024.3824580252
Brunei Darussalam,BRN,2018,13566908391.0895,437810.0,0.27764,,95.0,30988.1190267227
Brunei Darussalam,BRN,2019,13469235364.7032,442680.0,,,95.0,30426.5730656528
Brunei Darussalam,BRN,2020,12005799653.9835,447404.0,,,96.30549622,26834.3592233943
Brunei Darussalam,BRN,2021,14006496617.4458,451721.0,,,97.62879944,31006.9636289785
Brunei Darussalam,BRN,2022,16681536466.7183,455370.0,,,98.97042579,36632.9280952155
Brunei Darussalam,BRN,2023,15095084656.1634,458949.0,,,98.97039795,32890.5491812019
Brunei Darussalam,BRN,2024,15340808592.48,462721.0,,,96.29828801,33153.4738913513
Brunei Darussalam,BRN,2025,,,,,,
Bulgaria,BGR,2016,53929397039.2106,6894139.0,0.77009,3.81435990333557,59.825547661014,7822.49923292968
Bulgaria,BGR,2017,59167647387.606,6803468.0,0.74037,4.07754993438721,63.4101013837926,8696.68930427924
Bulgaria,BGR,2018,66097226262.2191,6710798.0,0.75505,4.05201005935669,64.78201069118,9849.38397225174
Bulgaria,BGR,2019,68507731353.9114,6616726.0,0.83576,4.21430015563965,67.9469809417603,10353.7204584127
Bulgaria,BGR,2020,70486877546.4901,6550696.0,0.84549,4.48298978805542,70.16248359,10760.211975413
Bulgaria,BGR,2021,84374613233.36,6507301.0,0.76933,4.7092399597168,75.27144583,12966.1457543396
Bulgaria,BGR,2022,90506153293.6733,6465097.0,0.75174,4.50109004974365,79.12686326,13999.1949530956
Bulgaria,BGR,2023,102199231384.542,6446596.0,0.79224,,80.38956462,15853.208636704
Bulgaria,BGR,2024,113343355779.985,6441421.0,,,82.438955,17596.0173663521
Bulgaria,BGR,2025,,,,,,
Burkina Faso,BFA,2016,12833363045.3367,19334856.0,,,7.140999794,663.742364842886
Burkina Faso,BFA,2017,14106955615.3442,19894407.0,0.61361,5.62846994400024,7.790400028,709.091535894695
Burkina Faso,BFA,2018,15890066221.2882,20438288.0,,5.488609790802,8.498900414,777.465618514048
Burkina Faso,BFA,2019,16032813503.3707,20961952.0,0.17435,5.45615632520251,9.27180600953186,764.853077774946
Burkina Faso,BFA,2020,17725010532.5268,21478690.0,0.25116,5.21148277030166,12.97319984,825.237038782475
Burkina Faso,BFA,2021,19697516284.3787,21995243.0,0.25057,5.24913346712028,18.1522007,895.535288442991
Burkina Faso,BFA,2022,18622421394.6133,22509038.0,,5.29456753304241,25.3987999,827.330843486661
